97,Compress,13,CORRECT,./correct-ext/Compress-13/1636433466590.patch,N/A,"org.apache.commons.compress.archivers.zip,ZipArchiveEntry.java,509,6",Defects4J_2_0_0(Compress-13)
98,Compress,12,CORRECT,./correct-ext/Compress-12/1636433466591.patch,N/A,"org.apache.commons.compress.archivers.tar,TarArchiveInputStream.java,195,7",Defects4J_2_0_0(Compress-12)
99,Compress,19,CORRECT,./correct-ext/Compress-19/1636433466592.patch,N/A,"org.apache.commons.compress.archivers.zip,Zip64ExtendedInformationExtraField.java,256,7",Defects4J_2_0_0(Compress-19)
100,Compress,18,CORRECT,./correct-ext/Compress-18/1636433466593.patch,N/A,"org.apache.commons.compress.archivers.tar,TarArchiveOutputStream.java,454,8",Defects4J_2_0_0(Compress-18)
101,Compress,17,CORRECT,./correct-ext/Compress-17/1636433466594.patch,N/A,"org.apache.commons.compress.archivers.tar,TarUtils.java,132,8",Defects4J_2_0_0(Compress-17)
102,Compress,16,CORRECT,./correct-ext/Compress-16/1636433466595.patch,N/A,"org.apache.commons.compress.archivers,ArchiveStreamFactory.java,241,8",Defects4J_2_0_0(Compress-16)
103,Jsoup,16,CORRECT,./correct-ext/Jsoup-16/1636433466596.patch,N/A,"org.jsoup.nodes,DocumentType.java,1,6;org.jsoup.nodes,DocumentType.java,18,6;org.jsoup.nodes,DocumentType.java,30,11",Defects4J_2_0_0(Jsoup-16)
104,Jsoup,15,CORRECT,./correct-ext/Jsoup-15/1636433466598.patch,N/A,"org.jsoup.parser,TreeBuilderState.java,280,7",Defects4J_2_0_0(Jsoup-15)
105,Jsoup,18,CORRECT,./correct-ext/Jsoup-18/1636433466600.patch,N/A,"org.jsoup.parser,CharacterReader.java,15,6;org.jsoup.parser,CharacterReader.java,96,7",Defects4J_2_0_0(Jsoup-18)
106,Jsoup,17,CORRECT,./correct-ext/Jsoup-17/1636433466601.patch,N/A,"org.jsoup.parser,TreeBuilderState.java,1448,7",Defects4J_2_0_0(Jsoup-17)
107,Jsoup,19,CORRECT,./correct-ext/Jsoup-19/1636433466602.patch,N/A,"org.jsoup.safety,Whitelist.java,339,6",Defects4J_2_0_0(Jsoup-19)
108,Compress,22,CORRECT,./correct-ext/Compress-22/1636433466603.patch,N/A,"org.apache.commons.compress.compressors.bzip2,BZip2CompressorInputStream.java,64,7;org.apache.commons.compress.compressors.bzip2,BZip2CompressorInputStream.java,132,7;org.apache.commons.compress.compressors.bzip2,BZip2CompressorInputStream.java,196,40;org.apache.commons.compress.compressors.bzip2,BZip2CompressorInputStream.java,850,7;org.apache.commons.compress.compressors.bzip2,BZip2CompressorInputStream.java,868,7;org.apache.commons.compress.compressors.bzip2,BZip2CompressorInputStream.java,910,7;org.apache.commons.compress.compressors.bzip2,BZip2CompressorInputStream.java,939,7",Defects4J_2_0_0(Compress-22)
109,Compress,21,CORRECT,./correct-ext/Compress-21/1636433466604.patch,N/A,"org.apache.commons.compress.archivers.sevenz,SevenZOutputFile.java,636,14",Defects4J_2_0_0(Compress-21)
110,Compress,20,CORRECT,./correct-ext/Compress-20/1636433466605.patch,N/A,"org.apache.commons.compress.archivers.cpio,CpioArchiveInputStream.java,328,7;org.apache.commons.compress.archivers.cpio,CpioArchiveInputStream.java,344,7;org.apache.commons.compress.archivers.cpio,CpioArchiveInputStream.java,358,7;org.apache.commons.compress.archivers.cpio,CpioArchiveInputStream.java,370,7;org.apache.commons.compress.archivers.cpio,CpioArchiveInputStream.java,384,7;org.apache.commons.compress.archivers.cpio,CpioArchiveInputStream.java,396,7",Defects4J_2_0_0(Compress-20)
111,Compress,26,CORRECT,./correct-ext/Compress-26/1636433466606.patch,N/A,"org.apache.commons.compress.utils,IOUtils.java,101,6",Defects4J_2_0_0(Compress-26)
112,Compress,25,CORRECT,./correct-ext/Compress-25/1636433466607.patch,N/A,"org.apache.commons.compress.archivers.zip,ZipArchiveInputStream.java,181,6",Defects4J_2_0_0(Compress-25)
113,Compress,24,CORRECT,./correct-ext/Compress-24/1636433466612.patch,N/A,"org.apache.commons.compress.archivers.tar,TarUtils.java,126,16",Defects4J_2_0_0(Compress-24)
114,Compress,23,CORRECT,./correct-ext/Compress-23/1636433466613.patch,N/A,"org.apache.commons.compress.archivers.sevenz,Coders.java,109,7",Defects4J_2_0_0(Compress-23)
115,Compress,29,CORRECT,./correct-ext/Compress-29/1636433466614.patch,N/A,"org.apache.commons.compress.archivers,ArchiveStreamFactory.java,294,7;org.apache.commons.compress.archivers,ArchiveStreamFactory.java,357,7;org.apache.commons.compress.archivers.cpio,CpioArchiveInputStream.java,94,6;org.apache.commons.compress.archivers.cpio,CpioArchiveInputStream.java,152,6;org.apache.commons.compress.archivers.dump,DumpArchiveInputStream.java,77,6;org.apache.commons.compress.archivers.dump,DumpArchiveInputStream.java,101,6;org.apache.commons.compress.archivers.tar,TarArchiveInputStream.java,76,6;org.apache.commons.compress.archivers.tar,TarArchiveOutputStream.java,87,6;org.apache.commons.compress.archivers.tar,TarArchiveOutputStream.java,152,6;org.apache.commons.compress.archivers.zip,ZipArchiveInputStream.java,62,6;org.apache.commons.compress.archivers.zip,ZipArchiveInputStream.java,181,6",Defects4J_2_0_0(Compress-29)
116,Compress,28,CORRECT,./correct-ext/Compress-28/1636433466615.patch,N/A,"org.apache.commons.compress.archivers.tar,TarArchiveInputStream.java,580,11",Defects4J_2_0_0(Compress-28)
